node,in_degree,out_degree,betweenness,pagerank
466.0,2,1,0.00045914009428626654,0.00024654494371395536
467.0,1,1,5.789351334356416e-06,0.00014600361601630713
468.0,2,1,0.0008937867790810251,0.00018079292660316023
469.0,2,3,0.0004422173750012247,0.000164289940498336
470.0,1,2,1.0020031155616873e-05,0.00011080041225365135
471.0,1,2,2.4493409491507913e-05,0.00011422540692938128
472.0,1,1,5.566683975342707e-06,0.00011256192822773798
473.0,1,3,3.785345103233041e-06,0.00011301934701112561
474.0,1,1,0.0,0.00013506417179316675
477.0,2,1,0.0,0.0001559683743354929
476.0,1,1,0.0,0.00012988801547371426
478.0,1,2,1.33600415408225e-06,0.0001242656624681912
479.0,1,13,0.0018225323335272024,0.0001531840000413731
482.0,6,1,2.516141156854904e-05,0.0012124884213672298
490.0,1,1,7.1253554884386655e-06,0.00010836739556679206
493.0,4,1,3.829878575035783e-05,0.0005627904970846692
495.0,1,1,0.0016113694547292027,0.00010916434757312943
507.0,8,1,0.0004780668198024317,0.0005219679451052853
480.0,1,1,7.79335756547979e-06,0.0011306164562202225
481.0,1,1,0.0,0.00012850910882675963
483.0,1,1,1.33600415408225e-06,0.00028065438592491266
484.0,1,2,0.001368068253780224,0.00013377407590241993
485.0,2,1,4.453347180274166e-06,0.00021253413761395404
486.0,1,6,0.0009236242051888621,0.00022776279352803788
487.0,2,2,0.00046537478033865037,0.00042901190582939514
488.0,1,2,4.898681898301582e-06,0.00022382744667395532
489.0,1,1,6.2346860523838326e-06,0.0001456793288205923
491.0,1,1,2.0040062311233746e-06,0.00019360275736159693
492.0,2,1,2.8278754594740954e-05,0.0006188569299466023
494.0,1,1,0.0020491334825501533,0.00019278971961368514
497.0,1,4,0.002486006840935049,0.0002638712983382581
496.0,1,1,6.680020770411249e-06,0.00038075102839309536
498.0,1,1,3.711122650228472e-06,0.00013047332563963866
499.0,3,1,1.4250710976877331e-05,0.000330295326826969
659.0,1,2,0.007447480934478498,0.0003551920667174771
501.0,1,1,1.3656931352840774e-06,0.00011554675077186585
502.0,1,3,1.799152260830763e-05,0.00011692429943656736
503.0,1,4,4.5483519201200145e-05,0.0001818641052036713
504.0,1,2,7.190671247082687e-05,0.00017222624205551857
505.0,1,1,8.906694360548332e-07,0.00015342760689282525
508.0,5,1,0.0,0.006273870537559312
506.0,1,1,8.906694360548332e-07,0.00017409993113413067
509.0,1,1,1.7813388721096664e-06,0.0001878083927378084
510.0,1,8,0.002601660267206769,0.00010695379115128372
511.0,3,5,0.0019270820808294392,0.00039210265125201203
515.0,1,5,0.002211829099536169,0.00015166936846332723
512.0,1,1,2.226673590137083e-07,0.00014011256604619181
513.0,1,1,2.06338419352703e-06,0.00012699754397429291
514.0,2,1,0.003912265497870855,0.0011380946569314843
516.0,1,1,0.001037036113379844,0.0002050256866542691
517.0,2,2,0.0006055067716112775,0.00022686362275220034
518.0,3,1,0.0035185896071346185,0.0011087383781508838
519.0,2,1,4.453347180274166e-07,0.00011222615497416387
520.0,1,2,0.000873301382051764,0.00024425241350491567
524.0,3,2,0.0,0.00038175014465183075
521.0,1,2,5.344016616329e-06,0.0005824240707238211
522.0,1,2,1.1133367950685415e-07,0.00010377514388534879
525.0,2,1,0.0,0.000693937178488263
526.0,1,2,8.906694360548332e-07,0.00010351611259079326
527.0,1,1,1.1133367950685415e-07,0.0001038449461904539
528.0,1,11,1.361982012633849e-05,0.00010411558370704566
531.0,2,1,2.6720083081645e-06,0.00011025712695445889
534.0,4,2,0.0013481395251484969,0.0009874071598617146
535.0,2,1,1.4844490600913886e-07,0.00011158624881660398
602.0,5,1,0.0,0.007031427148238112
603.0,1,29,0.00041980219419384475,0.00011083449721421368
529.0,1,1,0.00013879598711854485,0.0001376583336618415
532.0,1,1,0.0004395453666930602,0.00016970872177048902
536.0,1,2,1.0242698514630582e-05,0.00013663525645862216
537.0,1,1,0.0,0.0001344758196929309
538.0,1,1,8.906694360548332e-07,0.0006516844945456799
601.0,2,1,0.00047561747885328093,0.0008525230997108336
539.0,1,1,0.0891928301873829,0.0009168464762480108
540.0,1,4,0.0004484520610536085,0.00019595879836466993
541.0,1,2,0.0015862822656136579,0.0005018405106678081
542.0,1,1,0.000435092019512786,0.0007179204256970389
543.0,1,3,0.002009795582457731,0.0007583919191449459
544.0,1,1,0.08923558232031353,0.0009659434679990275
545.0,1,1,0.0004787348218794728,0.0006521955803354977
546.0,1,1,0.00162903439854429,0.0004748955272926483
547.0,1,1,0.000477844152443418,0.0007305679901083848
548.0,1,1,1.1578702668712832e-05,0.0001128927039584352
549.0,4,1,0.00040226183806772937,0.0005124233048105233
550.0,5,1,0.0,0.005737181671889872
945.0,6,1,0.0008132183063445648,0.0009930748128598268
969.0,3,1,0.000552660385072024,0.0004922615485010375
555.0,1,6,0.00013300663578418842,0.00010316356442730203
594.0,2,2,0.04709741752093529,0.0035800355249385146
968.0,1,1,1.33600415408225e-06,0.00011327252656240168
974.0,2,2,0.0011520066930839222,0.00019307721960218035
556.0,1,5,0.09578734669193288,0.0036311181178376
557.0,1,1,6.53157586440211e-06,0.00011385308921875643
558.0,2,1,0.0004425142648132429,0.0002077628730810938
559.0,3,1,0.0020167724930401595,0.0010219075052873851
560.0,1,1,0.06751172004342566,0.0023487326475392857
561.0,1,1,0.0,0.00011545249342425864
563.0,1,3,9.352029078575749e-06,0.00011288852630182384
564.0,1,1,0.00044949117539567243,0.00014105291582520836
565.0,1,1,0.0,0.00013370169624785019
567.0,1,1,0.0009068499308098293,0.00021989497848942877
566.0,1,20,0.001364208686223986,0.00028691073176967196
570.0,5,1,0.001609291226045075,0.0009137082053310889
575.0,2,2,2.887253421877751e-05,0.00013403216129070951
579.0,1,2,0.0002755434345341636,0.00011076814110100618
591.0,5,1,0.04773558217186858,0.0031436456113199916
634.0,5,1,0.02299731810950236,0.004055362244767974
640.0,4,4,0.02387952618591468,0.003755376262432953
963.0,9,1,0.15007132777733947,0.0016680771060346928
568.0,1,1,0.0,0.0001513915173306949
569.0,1,1,1.2469372104767665e-05,0.000153136711655189
571.0,2,1,0.0675544721763563,0.002664195610941397
572.0,1,1,0.00043598268894884086,0.00021817303556494254
573.0,1,1,0.0010576996442963162,0.00012199338664442809
606.0,1,1,0.0015070423747859795,0.00020369437865511115
574.0,1,5,0.0006656566475261805,0.00013425511777924887
585.0,1,2,0.00045550319408904264,0.00015115291902591005
576.0,2,1,0.06757191445281235,0.002988568023728786
577.0,1,1,0.001009128471050125,0.0008546157407807283
578.0,4,1,0.011015939194025876,0.0006855863041041452
580.0,1,2,4.052545934049491e-05,0.00013394552336330203
642.0,1,1,0.0,0.00016802137368675347
581.0,2,1,0.04765809393093181,0.002471137001616756
582.0,1,3,0.0008746373862058462,0.00027060070642851797
612.0,3,2,0.0006441766696266582,0.0005703009417337975
614.0,3,1,0.0014753939208248313,0.0004430450714583722
615.0,3,3,0.002556443948836385,0.0006303508576756251
583.0,1,3,5.789351334356416e-05,0.00013026491768580915
584.0,1,1,0.04769283003893795,0.002765683290277792
586.0,1,1,0.021240472646884202,0.0036493599161212995
630.0,1,1,0.02119772051395357,0.0032028397444785425
587.0,1,2,2.4048074773480496e-05,0.00012734930418656446
588.0,1,1,0.0,0.0006666666666666666
589.0,1,1,4.898681898301582e-06,0.00013902710066463826
590.0,1,1,0.000435092019512786,0.001175348102947026
592.0,1,1,0.000477844152443418,0.0012666436670784157
593.0,2,1,0.021283224779814834,0.00417256197142637
595.0,1,5,0.0025948572492285214,0.0001839560942979872
1004.0,1,2,0.0029226236016967,0.00013159999912091966
596.0,1,1,4.453347180274166e-06,0.00016166500679572367
597.0,1,1,5.344016616329e-06,0.0001564714671811214
598.0,1,2,0.0021677812546402287,0.0001713189423800191
599.0,1,1,7.911053169529893e-05,0.0001667204453553358
604.0,1,1,0.0,0.00010340620290200759
607.0,2,1,3.711122650228471e-06,0.0002044781310193871
651.0,3,1,0.0091284583262769,0.0006981561217571134
605.0,1,4,0.0019554944358395883,0.0002731402218568445
608.0,1,1,0.0,0.00017717075502410908
609.0,1,1,0.000898068707738884,0.00017648528699427588
610.0,2,4,0.001483461194585923,0.0005223936031709337
611.0,2,2,0.00048212608110127683,0.0001865067741533782
613.0,1,2,0.0,0.0001828935721978804
616.0,2,2,0.010391974005232868,0.0004456270792615689
617.0,1,1,6.2346860523838326e-06,0.00012012768744766858
618.0,1,9,0.002128092034936919,0.00024752791763323615
619.0,3,1,9.352029078575749e-05,0.0003749675380628818
622.0,1,1,1.33600415408225e-06,0.00011342066416203098
623.0,2,1,5.344016616329e-06,0.00023525826609697715
626.0,4,3,0.001323534781977482,0.0006733031826334768
656.0,2,1,0.00604889452866431,0.0002656465015495053
629.0,1,1,0.0005232682936822145,0.00041873965889655906
620.0,1,1,0.00043820936253897796,0.0002999777251207301
621.0,1,1,0.0016885466682438589,0.000173562256039101
627.0,2,3,0.0005136335124017165,0.0002468514057317672
624.0,2,2,0.002614054709978027,0.0003794520869788474
625.0,3,3,1.580938248997329e-05,0.00043192584590325515
628.0,1,1,0.00021487400144822852,0.00012477581041099025
655.0,1,1,0.0006504113556790419,0.0002060594388493417
631.0,2,1,5.789351334356416e-06,0.000549941860178882
632.0,1,1,3.5626777442193328e-06,0.0001184784864062532
633.0,1,1,0.0004395453666930602,0.00020070671344531524
635.0,1,5,0.0,0.00011666979927145153
636.0,1,2,0.00048229749962369216,0.0009559462095500904
637.0,1,1,0.0013894443202455398,0.0008579705122549554
638.0,1,1,0.0013466921873149078,0.0008289708614206909
639.0,1,1,0.0013039400543842757,0.0008104928710485924
641.0,1,1,0.0014321964531761719,0.0008902083480468908
643.0,1,2,0.03417515591274511,0.0008126174949612911
645.0,2,1,0.043235374469169974,0.000555341827763845
648.0,2,1,0.0009579149784769731,0.001571656803254503
644.0,1,1,4.453347180274166e-07,0.0013106789445412226
701.0,1,2,0.04319262233623934,0.0005730478464316759
646.0,1,1,0.0,0.0006666666666666666
647.0,1,1,0.00047918015659750027,0.0014244741450539918
649.0,1,1,0.0024169057371877948,0.0003929147614681335
654.0,1,1,0.0023741536042571625,0.00043399057442791787
650.0,1,1,0.010103637800762972,0.0001355372989733917
657.0,1,1,0.03421790804567574,0.000837369757125199
658.0,1,1,0.0036804242436657805,0.00016286731020154237
662.0,1,2,0.003751974688362183,0.00020158870419560956
663.0,1,1,2.8352977047745558e-05,0.00020480495309706029
664.0,1,1,0.003794726821292815,0.00011951616130690471
665.0,1,1,0.010828825803762366,0.0019602721505652424
666.0,2,1,0.019997065244208197,0.001081156081737643
667.0,1,1,0.0005587466262183994,0.0001176152615377366
698.0,1,1,0.0005159944932877639,0.0001999729425978062
669.0,1,1,0.0005066424642091915,0.00012329999105175482
670.0,1,1,0.000435092019512786,0.0001960470501975131
671.0,1,1,0.0004591549387768674,0.0001981343237608381
672.0,1,1,0.018773456150710764,0.001135135360815779
673.0,1,9,0.008997386775874658,0.00017304893242079837
675.0,1,1,0.000477844152443418,0.00011299655543181006
677.0,1,1,3.1173430261919163e-06,0.00011691577717721625
1438.0,4,1,0.03934808977489856,0.00061780086013573
674.0,2,1,0.0,0.0003145625300031271
676.0,1,1,0.0010661115223035006,0.0003161127340399327
679.0,1,2,0.0010233593893728687,0.0003688059894682092
678.0,1,3,0.009572459867672292,0.0003886380092332382
680.0,2,1,0.00099265108648311,0.0005570958664150883
681.0,2,1,0.0011088636552341327,0.00025407792508967903
682.0,2,1,0.018816208283641396,0.001217215071523117
683.0,2,1,0.009615212000602922,0.00033957468778612106
685.0,1,4,0.0014321123343961014,0.0001599446897692742
688.0,1,1,1.7368054003069246e-05,0.00013206927087534162
686.0,1,2,0.0015175423778043592,0.0002230165772675632
687.0,1,1,0.017702574598760838,0.001233645435397514
689.0,1,2,0.035069699760846874,0.00013924356994705905
691.0,1,2,0.0018369215930830228,0.0001681888993347723
692.0,1,1,0.0015602945107349912,0.00014487065317385584
693.0,2,1,0.001034512549977689,0.0004951192304075066
694.0,1,6,0.04216694225816925,0.00034453142913488954
695.0,1,1,0.0005369252250350555,0.0003874097448396031
696.0,2,2,0.04322490910329633,0.0006238076967933538
697.0,1,1,0.0004589174269272528,0.00020048538476125387
699.0,3,2,0.00015965249641282885,0.0006373639294061247
702.0,2,2,0.0010708073294969232,0.0005652086138545578
700.0,1,1,2.3825407414466787e-05,0.00011821809971912219
703.0,1,1,0.0003322196996484528,0.00012273796326501258
704.0,2,1,0.0,0.0007968146605932503
705.0,1,1,0.0,0.0006666666666666666
706.0,2,1,0.019133230405876833,0.00026338281073418816
707.0,1,2,0.0,0.00015887757723406437
708.0,2,1,0.0,0.0011744557560992692
709.0,1,1,0.01869769305164602,0.00020404307710518243
710.0,1,1,8.906694360548332e-07,0.0001117826335061748
712.0,1,5,0.0,0.00012008468872915185
713.0,2,2,0.0,0.00015886301053522815
715.0,3,1,0.0018650617990988206,0.0004900700856018099
721.0,1,1,2.361758454605399e-05,0.00011545214560098603
714.0,1,1,0.002338897939079992,0.00030761640277229477
717.0,1,1,0.0,0.0006666666666666666
718.0,1,2,3.6072112160220743e-05,0.0001135614428900909
719.0,1,1,8.906694360548332e-07,0.00011264729615584028
720.0,2,1,0.0,0.0013050013448830948
722.0,1,1,0.009247380368002872,0.0002653372829738309
723.0,1,1,1.33600415408225e-06,0.0006666666666666666
725.0,1,1,1.33600415408225e-06,0.0006666666666666666
724.0,1,1,1.33600415408225e-06,0.0006666666666666666
726.0,1,1,1.33600415408225e-06,0.0006666666666666666
727.0,1,1,0.0,0.0006666666666666666
728.0,1,1,0.009290132500933497,0.00019455020455944863
729.0,1,1,0.009332884633864124,0.00011122825073099243
730.0,3,2,0.007197652929108523,0.0005070185343249197
739.0,1,4,0.007152054365105166,0.0002804871843118415
731.0,1,1,6.197574825881547e-07,0.00011421783042004793
732.0,1,1,3.3400103852056245e-06,0.00016738678259246137
734.0,5,1,4.238102066560915e-06,0.0007633822059164223
733.0,1,3,0.00048675084680396634,0.00015565888826491858
737.0,1,1,4.453347180274166e-07,0.00013124134302481484
746.0,3,1,0.00048185216490566476,0.00047147025798549433
735.0,1,1,0.0,0.0001162480487875341
738.0,2,1,0.0004805161607515825,0.00021280567554765026
736.0,2,1,0.0010543087385147644,0.00028131634896417704
750.0,1,1,0.001011556605584133,0.0003389566292479118
743.0,1,1,2.6720083081645e-06,0.0002808485585329769
789.0,1,1,0.00566129639650839,0.00014555758959055622
740.0,1,1,1.7813388721096664e-06,0.0005005879713885537
741.0,1,2,6.197574825881547e-07,0.00010983202133828425
742.0,2,2,0.001382318964757101,0.000206748845279502
803.0,2,1,0.0005130255951675839,0.002733914760697735
747.0,1,1,0.0002442104259982846,0.00035613784758625565
748.0,1,27,0.06976464911943253,0.0004138726105630819
752.0,3,1,9.526451843136486e-06,0.000423543818415673
762.0,11,2,0.005034282078657903,0.007093997231333332
774.0,3,3,0.0009848577289176318,0.00045971747213810536
795.0,1,3,0.0007384858390557784,0.00011345630231630868
798.0,1,1,0.0,0.00011009983889003847
806.0,1,4,0.02092617979027791,0.0001104779179025672
807.0,6,1,0.05951447976146672,0.004914828424363287
829.0,10,1,0.021119011843825267,0.003668458894866209
847.0,4,1,0.002690712366321651,0.0006436725861491546
871.0,8,4,0.00817560708629607,0.0009766682875734073
987.0,5,2,0.05933077246126827,0.000761333497398137
749.0,1,1,0.024388414347643685,0.0005006255092495591
751.0,1,1,0.0,0.0006666666666666666
753.0,1,1,0.06980740125236316,0.00036929236522442765
754.0,1,1,0.0010341350757881232,0.0002004171931953396
755.0,1,1,0.0004644098884495909,0.0003224883545166793
756.0,1,3,0.001505165607045722,0.0003836838425169439
757.0,3,1,0.0007220545784417026,0.00030158747312083203
758.0,1,1,0.000942254040893009,0.0002613419906258884
759.0,2,1,0.06985015338529378,0.0003161290861595776
760.0,2,2,0.0016806932258354701,0.0009380875701886871
765.0,2,3,0.0011772608827187267,0.00042385454989254457
761.0,1,2,0.06027059272623051,0.00042711146583184975
769.0,2,2,0.009920037606608364,0.0030598453454312876
763.0,2,2,0.06246141687156642,0.001260413883389542
764.0,1,2,4.453347180274166e-07,0.00014125585546037898
766.0,2,2,0.009877062806318717,0.0008181836765509254
767.0,2,8,0.009786659858559152,0.00044772475064951616
770.0,4,2,0.002385250921302101,0.0009523076658542894
768.0,1,1,0.00045179207143881413,0.00024231852779663517
771.0,3,3,0.007714684946257212,0.0005895551039164261
772.0,1,1,6.828465676420388e-06,0.00019022943254080277
773.0,1,1,0.0017363600655888975,0.00027162285781754986
775.0,1,1,0.004901146083741339,0.00020413472940664247
776.0,1,2,0.003171673861791261,0.0002976182019412867
777.0,1,1,0.056719864796945,0.0012290770143442622
778.0,1,1,0.05676261692987563,0.0013248352175753084
779.0,1,2,0.005833884806159158,0.00023407267265023108
780.0,1,3,0.012411993907312088,0.0005384728424697012
781.0,1,1,0.003339397519807955,0.00025683025598134874
782.0,5,1,0.056805369062806255,0.0014355451713263514
783.0,2,1,2.449340949150791e-06,0.0002812591298049895
785.0,2,1,9.507896229885345e-05,0.00016749172780936445
786.0,1,1,0.0058766369390897905,0.0001577406520523219
787.0,2,7,0.006965904452969706,0.00036254965234423705
788.0,2,2,0.0011482955704336937,0.00034281479837681734
790.0,3,1,0.012454746040242725,0.0005142511023342648
791.0,3,2,0.059636362572187046,0.0016342148836657705
792.0,1,1,9.12936171956204e-06,0.00013738872371847713
793.0,2,1,6.2346860523838326e-06,0.0003597044253670539
794.0,2,2,0.001739032073897062,0.0002810134455487162
796.0,1,3,0.002169670746229574,0.0002014272665396737
797.0,1,1,0.0011822894539097865,0.00022096220843752386
799.0,2,1,0.0012250415868404186,0.00014231649339868998
800.0,2,1,0.059443263317808824,0.0017072699966048902
801.0,2,1,0.0004809614954696099,0.00014384858633094514
802.0,1,1,4.453347180274166e-07,0.0024234344438981616
804.0,1,2,0.059471727628536086,0.004290481089746759
805.0,1,1,4.453347180274166e-06,0.0001488870277371753
984.0,2,2,0.019548907952325115,0.00012716302362549125
808.0,3,1,0.00024451102693295315,0.004959055713729791
809.0,1,2,4.898681898301582e-06,0.0002625928697111347
810.0,1,1,0.0004359826889488409,0.00015575790359257218
811.0,1,2,0.0004359826889488409,0.00011471324144965305
812.0,1,6,0.0,0.00012024052329592391
814.0,1,2,6.68002077041125e-07,0.00011835122848153204
816.0,2,1,0.0,0.0008044203573829804
813.0,2,2,5.344016616329e-06,0.0003588358366059544
815.0,2,1,0.0031532900205027844,0.0005732179688525181
900.0,1,2,0.0031105378875721525,0.0005872887872197899
817.0,1,1,4.453347180274166e-07,0.00022550940503493423
823.0,1,1,0.0004364280236668683,0.000291705634242314
818.0,1,1,0.0019308462195175289,0.00030163201971868754
822.0,1,1,0.0018880940865868968,0.0003564063505985928
819.0,1,2,7.1253554884386655e-06,0.0002377709539122923
820.0,1,1,0.0021496306839183404,0.00034699587372105645
821.0,1,2,0.0008724107126157092,0.0003479497891059669
824.0,1,1,0.002192382816848972,0.00029056300681011197
825.0,1,1,0.010297949708647185,0.0015046440481103634
826.0,2,1,0.01357150130943253,0.0015483348002723251
827.0,1,1,0.002235134949779604,0.0002241776657855885
828.0,1,1,0.00197359835244816,0.0002371985547037109
830.0,1,1,0.010340701841577817,0.001651132101426833
831.0,1,2,0.0047297749223198385,0.0003074752424454173
832.0,2,1,5.344016616329e-06,0.0001620834751909321
833.0,1,1,0.018517345953705352,0.000321762727686439
855.0,1,1,0.01847459382077472,0.0003735599403289368
834.0,1,8,0.0,0.00011072693791887308
836.0,1,2,1.7813388721096664e-06,0.00010875158880911697
835.0,1,1,0.0026052081004603873,0.0006501756899751914
837.0,1,2,0.019613344383752042,0.000660755985748095
838.0,2,1,0.0009498989535524796,0.0003544140312239298
839.0,1,1,0.002647960233391019,0.0006472339501124329
840.0,2,1,0.010383453974508449,0.0018236317440936114
841.0,2,1,0.004772527055250471,0.00024406719835733928
842.0,1,1,0.0,0.00013183621670783186
844.0,1,2,0.006451267170251164,0.00013292558624371416
845.0,2,1,7.570690206466082e-06,0.0006274397914586384
877.0,1,2,0.00635195752813105,0.00014941941332835448
846.0,1,2,0.02002543380475795,0.0015979675851195555
848.0,2,8,0.018896355102156738,0.0003842895227610098
849.0,1,1,0.00043509201951278607,0.00024436915917979443
850.0,1,1,1.7813388721096664e-06,0.00018268576984284169
851.0,1,1,0.000477844152443418,0.00016980370646198272
852.0,2,5,0.018431841687844088,0.0005201008107056411
853.0,1,1,0.0019986091984691857,0.0001237093372265199
856.0,1,1,0.0019558570655385543,0.00020515368273226495
854.0,1,1,0.002091514503215762,0.00044662345437425724
857.0,10,1,0.020068185937688582,0.0017618481959599263
858.0,1,1,0.0,0.00017495081152021485
859.0,2,1,0.0028807663794851533,0.0001977158444615121
860.0,2,1,0.002134266636146394,0.0004076969971824046
861.0,1,1,6.680020770411249e-06,0.0001422568653680273
862.0,2,11,0.09872748073585731,0.0007889013324090157
864.0,5,1,0.09877023286878793,0.0007539676422483314
879.0,2,2,0.007996509014076579,0.0004294734373178615
1318.0,2,1,0.0018125419913527867,0.00026946552292803414
1319.0,1,5,0.014099269909652155,0.00021510548914410813
863.0,1,2,1.2692039463781374e-05,0.00021658850537275626
865.0,1,1,0.0013046080564613294,0.0002795878317627869
866.0,2,2,0.0009171668517774645,0.0004932916467769411
867.0,1,2,0.0008006376005602904,0.0002594315244201585
868.0,1,1,0.0,0.0003265698790580508
869.0,1,2,0.0008339337929781403,0.0001936312363825666
870.0,2,1,0.0025168413219949144,0.00029713188397389025
872.0,3,1,0.003035260415414163,0.00046650500031272503
882.0,1,2,0.002992508282483531,0.0004966188646414532
873.0,2,2,0.0027529712202226404,0.00030652433246440645
1316.0,2,1,0.0031729822976056528,0.000300587880725705
874.0,2,2,0.005078845592882086,0.0002840585343801472
875.0,2,1,0.00022779082891254045,0.00021791311023571528
876.0,1,1,0.006000989236853643,0.00015958872424900092
878.0,1,8,0.0,0.00011063192898761045
880.0,1,1,0.002186563776533414,0.0002910990142921139
881.0,1,2,0.0008563044403137176,0.00023297433686155633
883.0,3,2,0.002000018364755518,0.0002242206539436943
884.0,4,2,0.00838969680382424,0.001288249090289105
885.0,4,1,0.001820546352748971,0.0003013955188483817
886.0,3,1,0.008341490380918536,0.0002091299592727827
887.0,3,2,0.08291168724134211,0.00023473063194621015
888.0,3,1,0.0022293159094640457,0.0002248306528964735
889.0,1,1,0.0008990565732443496,0.00015644996170214695
890.0,1,2,2.1301844012311426e-06,0.00013254846349825832
897.0,11,1,0.006262926635431317,0.0012630662037057666
891.0,1,1,0.00048140683018763736,0.00019921475259564327
896.0,1,2,0.0004386546972570054,0.00026941757824023015
892.0,1,3,0.001081864354353093,0.00021609429242060258
893.0,3,2,0.0001287515685855118,0.00024949268930938396
894.0,2,3,0.0001287515685855118,0.0001859226610186569
895.0,3,1,2.1301844012311426e-06,0.0002611617135572042
898.0,4,1,0.00748843688404636,0.0003039434576626493
905.0,1,1,0.0074456847511157175,0.00035834526155205593
899.0,3,1,2.3617584546053988e-05,0.00033655534466459487
901.0,1,2,0.000763222062000687,0.00014683749558105441
902.0,1,1,7.570690206466082e-06,0.0003072063073649461
903.0,2,18,0.15681175820225138,0.0013550031579621638
1100.0,4,1,0.006162742758846892,0.002076334962958242
1103.0,2,1,0.0028237932245588453,0.00021776729304370655
1161.0,1,4,0.023187709304666744,0.0001631569326059983
904.0,1,1,5.789351334356416e-06,0.00017228216314649767
907.0,1,4,0.007402932618185074,0.0004045890799626303
906.0,1,12,0.016211705296484556,0.00041962357390029734
910.0,2,2,0.018090338671115615,0.00020656501872246664
913.0,2,2,0.0010514352692627307,0.000223763199483997
915.0,3,1,0.00016451406708462807,0.0015977264235951278
911.0,2,1,0.00048496950793185665,0.00024374939577644577
912.0,3,1,0.004425242848444073,0.00043272502725457275
909.0,1,1,0.15004828170568157,0.0014061560643722519
930.0,3,1,0.02264651734890461,0.0005938547609411345
914.0,1,1,3.377121611707909e-06,0.00013141913567961958
916.0,4,35,0.07563480484789513,0.0010531875548169816
936.0,4,1,0.0010584121798451604,0.0016609413721755616
949.0,4,1,0.016201419124818883,0.0011721247022277214
957.0,2,1,0.002140182165650858,0.00043577661982734236
961.0,1,1,0.0007536918990349004,0.0001225105036549227
978.0,3,2,0.0017952680809805925,0.0004339863211835251
917.0,1,1,0.0001839974609983277,0.0009275477807283713
918.0,1,1,0.016254457429415187,0.0003759529433665179
919.0,2,3,0.0014327456993284058,0.00021742198374903035
920.0,1,1,0.000579677357965687,0.0015133822272760684
921.0,1,2,1.1059145497680846e-05,0.00012617687207844711
922.0,1,1,6.067685533123551e-05,0.00022554291885004799
923.0,1,1,0.0008697387043075446,0.00027110344161092125
924.0,1,3,0.0007030128081233804,0.00020318926492480044
925.0,2,3,0.0038202519228810908,0.00046355383408618896
926.0,2,2,0.0031499054766457764,0.000593660165578478
929.0,1,1,0.0029887897375880028,0.00022587807601083467
935.0,3,1,0.0006627322828778008,0.0009730283599231321
960.0,1,2,0.002999233897046502,0.0003753916064475341
927.0,1,2,0.0005444365372791177,0.00011775218975373554
928.0,1,1,0.0009124908372381766,0.00020129848558460788
931.0,2,2,0.05059158511350874,0.0003331741463111807
932.0,2,1,0.01629720956234582,0.0003244535563748281
933.0,1,1,0.0009552429701688086,0.00011917461824647818
934.0,2,1,0.1500910338386122,0.0015367053716171634
937.0,1,1,0.002899367586528854,0.00035130941456542784
938.0,1,1,0.0007457649410540114,0.00012139914311108427
939.0,1,1,0.002943359234424663,0.0004112631076870928
940.0,1,2,0.00761220282443154,0.00012517000997390806
941.0,2,4,0.01630210824424412,0.0008397067908849157
950.0,3,2,0.016988652150366546,0.0007955326051916259
951.0,3,2,0.00017115697662853705,0.0005668515569949535
942.0,1,2,0.048132044408833986,0.0004673802717183997
943.0,1,3,0.0015577278276220426,0.00011726952189678048
944.0,1,2,0.01615866699188825,0.001096713448248557
946.0,1,5,0.0046539201055095505,0.00012177846136041505
947.0,2,1,0.002342319594163503,0.0004403888414362012
948.0,2,2,0.0020974300327202262,0.0009764146462414939
952.0,1,1,1.33600415408225e-06,0.0002852195200629615
953.0,1,1,0.002942119719459486,0.0002951043036407944
954.0,3,1,0.04817479654176464,0.0004320844487507099
955.0,1,7,0.016895119665892095,0.00015493669657373125
1137.0,1,1,7.816684622138361e-05,0.00011477926854602276
956.0,1,1,5.8116180702577864e-05,0.00017995115285540658
958.0,1,1,7.659757150071566e-05,0.0005184094131625134
970.0,2,1,0.0010257543005231505,0.0007366157511212616
959.0,1,3,0.033569769664259765,0.0003869939390008865
965.0,2,2,0.029137584365658404,0.0003299769616248696
966.0,1,1,0.0004787348218794728,0.00021790226334146998
962.0,2,1,0.016057143046586845,0.00023953980058011152
964.0,1,2,0.0005816071417438061,0.0001769144272711724
967.0,1,1,0.0,0.00016960965324869557
971.0,2,1,0.0018941347339407103,0.00036335474897699444
972.0,2,1,0.001899389683613434,0.0003308582978647821
973.0,1,8,0.02623547725008517,0.00038997931397327505
975.0,1,1,2.226673590137083e-06,0.00012928322250598779
999.0,2,2,0.047170262121664815,0.00046327198137795217
1001.0,2,1,0.024431166480574317,0.00047105027016710693
1002.0,1,1,0.0006702287506312619,0.0001387155975790349
976.0,2,1,0.014450882570706114,0.0009537661999359723
977.0,1,2,0.0023285216401499535,0.0001970865891040293
979.0,1,2,0.00039516033979632755,0.00016617750621756905
980.0,1,1,0.0005924860327127616,0.00023122071512590318
981.0,3,3,0.02857200007066904,0.0008305042017342781
982.0,1,1,1.0242698514630582e-05,0.00015719584276199902
983.0,1,1,0.0003474724137408918,0.000202313996638444
985.0,1,1,0.0013101047592666841,0.00013034343613501436
986.0,1,1,0.008237356279353125,0.0008795885268306212
988.0,2,1,0.001338651550096483,0.0002645098852524235
989.0,2,3,0.0011687067450099505,0.000246866629584139
