node,in_degree,out_degree,betweenness,pagerank,bottleneck_score
IND480001AAA,2,2,0.00020116588431425475,0.0007655024416049373,0.6003101170862072
IND691305AAA,1,2,0.0004158647463005594,0.0004745302724568336,0.6003087049802572
IND509103AAB,2,2,0.00020061725008430677,0.0007432010933674159,0.600303207228044
IND422103AAC,1,2,0.0005355889271469776,0.0002761766872031292,0.6002970885770197
IND624601AAA,1,2,2.0482344584724122e-05,0.0009587506559563737,0.6002958181346207
IND642001AAA,2,2,5.85209845277832e-06,0.0009721473153286727,0.6002939850339797
IND396321AAA,2,2,9.143903832466126e-06,0.0009663908214830576,0.6002935748079778
IND452001AAC,2,2,8.77814767916748e-06,0.0009483561545266238,0.6002880181054296
IND147001AAB,2,2,0.0004016002563219122,0.00042456207110572116,0.6002880087238605
IND518124AAA,1,2,0.00040269752478180816,0.00041572196534786146,0.6002857955995171
IND784110AAA,1,2,0.00040269752478180816,0.0004100891887973281,0.6002841057665519
IND602024AAA,1,2,0.0004019660124752109,0.00040712820493202733,0.6002829248664697
IND530043AAA,1,2,0.0004019660124752109,0.00040167265529470527,0.6002812882015784
IND271001AAA,1,2,3.65756153298645e-07,0.0009325647068641603,0.6002799157145206
IND321001AAA,2,2,0.00040288040285845747,0.0003944732325668731,0.6002794941309134
IND144514AAA,1,2,0.0004016002563219122,0.0003913832428138915,0.6002780550753729
IND134203AAA,1,2,0.0004019660124752109,0.00038994791715525704,0.6002777707801367
IND247554AAA,1,2,0.00040269752478180816,0.0003857847152439303,0.6002768144244859
IND793001AAA,1,2,0.0004019660124752109,0.0003845279963998923,0.60027614480391
IND636705AAB,2,2,0.0004030632809351068,0.00036027305372004196,0.60026930722849
IND400102AAC,1,2,0.0004023317686285095,0.000361226004409518,0.6002693005087743
IND562114AAA,1,2,0.00040342903708840544,0.00035799233115457263,0.6002687693141817
IND631501AAA,1,2,0.0004019660124752109,0.0003531996718420551,0.6002667463065426
IND147301AAA,2,2,0.0002008001281609561,0.0006192371269881927,0.6002660911893608
IND500008AAC,1,2,0.0004023317686285095,0.0003493891644039019,0.6002657494567726
IND635001AAA,2,2,0.0004016002563219122,0.0003432153639650718,0.6002636047117182
IND583227AAA,1,2,0.0004019660124752109,0.0003411083640331656,0.6002631189142
IND531001AAA,2,2,0.0004019660124752109,0.00032982135159490277,0.6002597328104685
IND600110AAA,1,2,0.0004023317686285095,0.00032501866249815095,0.6002584383062008
IND145001AAA,1,2,1.097268459895935e-06,0.0008599764449501871,0.600258431840869
IND504293AAA,2,2,0.00020116588431425472,0.0005917975312119908,0.6002580056130893
IND591304AAA,1,2,0.0004019660124752109,0.0003223407360010047,0.6002574886257903
IND573103AAA,2,2,0.00020025149393100813,0.0005824914015775199,0.6002548480180456
IND574117AAA,1,2,0.00037766684470379874,0.0003458077673960599,0.6002548090681004
IND712124AAA,2,2,0.0,0.0008277016244021121,0.6002483104873206
IND534001AAA,1,2,0.0004021488905518601,0.000276616782913652,0.6002438445910948
IND695572AAB,3,2,0.0002050063239238905,0.0005296169321382199,0.600240887609211
IND852113AAA,2,2,0.0002008001281609561,0.0005201848802618589,0.6002363755153429
IND591115AAB,2,2,1.828780766493225e-07,0.0007805517935533444,0.6002342386892966
IND244715AAA,2,2,0.0,0.0007773710213434481,0.6002332113064031
IND321606AAA,2,2,0.00020116588431425475,0.0005014673426269139,0.6002309065565138
IND243301AAB,1,2,0.0004019660124752109,0.00023242561099741176,0.6002305140882893
IND272001AAA,1,2,0.0004089153793878852,0.00022298788209164247,0.6002304625163827
IND851127AAA,1,2,0.0004023317686285095,0.0002289089482466742,0.6002296053919254
IND457001AAA,1,2,0.0004037947932417041,0.00022298788209164247,0.6002284142819242
IND303106AAA,1,2,0.0004037947932417041,0.00022298788209164247,0.6002284142819242
IND680307AAA,1,2,0.0004037947932417041,0.00022298788209164247,0.6002284142819242
IND283122AAB,1,2,0.0004037947932417041,0.00022298788209164247,0.6002284142819242
IND284403AAA,1,2,0.0004034290370884053,0.00022298788209164247,0.6002282679794628
IND251201AAA,1,2,0.00040342903708840544,0.00022298788209164247,0.6002282679794628
IND843126AAA,2,2,0.0,0.0007581807159284717,0.6002274542147785
IND843109AAB,2,2,0.0,0.0007431828768294991,0.6002229548630488
IND245304AAA,2,2,0.0,0.0007422238300578071,0.6002226671490173
IND852118AAA,2,2,0.00033469126401181347,0.0002925038456581725,0.6002216276593022
IND712103AAA,2,2,0.0,0.0007383628283455094,0.6002215088485037
IND480886AAA,1,2,0.0002008001281609561,0.00046630349436795467,0.6002202110995748
IND303603AAB,2,2,1.5544636515192413e-05,0.0006961613743584001,0.6002150662669136
IND322201AAA,1,2,2.852897995729431e-05,0.0006361848201663063,0.6002022670380328
IND852131AAA,2,2,0.0002008001281609561,0.0004002560477547137,0.6002003968655908
IND245101AAA,2,2,0.0,0.0006565889045564357,0.600196976671367
IND504208AAB,3,2,5.486342299479675e-07,0.0006526616885001011,0.600196017960242
IND811399AAA,1,2,0.00026216704390059583,0.0002860645485480324,0.6001906861821247
IND700065AAA,2,2,0.0,0.0006333495093295648,0.6001900048527988
IND282001AAA,2,2,0.0,0.0006320620140791892,0.6001896186042237
IND768004AAD,1,2,3.65756153298645e-06,0.0006239864720483158,0.6001886589662276
IND700026AAC,2,2,0.0,0.0006049452238365417,0.600181483567151
IND621802AAA,1,2,4.754829992882385e-06,0.0005890752821292602,0.600178624516636
IND560002AAA,3,2,0.0,0.0005902779830704365,0.6001770833949212
IND362220AAA,1,2,4.023317686285095e-06,0.0005843378001940753,0.6001769106671327
IND533308AAB,2,2,1.828780766493225e-07,0.000584974408828129,0.6001755654738791
IND581303AAA,1,2,0.0002008001281609561,0.0003136872294472316,0.6001744262200985
IND845418AAB,2,2,1.828780766493225e-07,0.0005778925791703045,0.6001734409249817
IND560078AAC,3,2,0.0,0.0005745087426002542,0.60017235262278
IND504215AAA,1,2,1.828780766493225e-06,0.0005612527106086786,0.6001691073254892
IND577401AAA,1,2,0.0002008001281609561,0.0002955361339411809,0.6001689808914468
IND630561AAA,1,2,1.4264489978647155e-05,0.0005403885162811075,0.6001678223508757
IND560060AAB,3,2,0.0,0.0005298340149996662,0.6001589502044998
IND742121AAA,1,2,1.097268459895935e-06,0.0005259251789039005,0.6001582164610552
IND147101AAA,2,2,0.0,0.0005066686779539107,0.6001520006033861
IND400015AAB,2,2,0.0,0.000506596888716692,0.600151979066615
IND695121AAA,1,2,0.0002039090554639946,0.00023079359575768675,0.6001508017009128
IND505184AAC,2,2,1.828780766493225e-07,0.0005019702937226143,0.6001506642393474
IND147105AAA,2,2,0.0,0.0004892254742166827,0.6001467676422649
IND273155AAA,1,2,5.1205861461810305e-06,0.0004804231828572578,0.6001461751893157
IND201001AAC,2,2,5.103842676091462e-05,0.0004100560921492093,0.6001434321983491
IND586211AAA,2,2,3.65756153298645e-07,0.000476207579530211,0.6001430085763204
IND204101AAA,1,2,1.2842882728904226e-05,0.0004593783880721284,0.6001429506695132
IND641008AAA,1,2,6.217854606076965e-06,0.0004606269416891586,0.6001406752243491
IND401104AAB,2,2,0.0,0.0004621779693368878,0.6001386533908011
IND423105AAA,2,2,2.92604922638916e-06,0.0004561894234827684,0.6001380272467354
IND486889AAA,1,2,2.92604922638916e-06,0.00044711618334693416,0.6001353052746946
IND585222AAA,2,2,3.65756153298645e-07,0.00042624839560965745,0.6001280208211442
IND786184AAA,1,2,0.0,0.0004258785699060593,0.6001277635709718
IND507159AAA,2,2,0.0,0.00041930687389756503,0.6001257920621692
IND560083AAB,2,2,0.0,0.0004167172687794821,0.6001250151806338
IND384355AAB,1,2,0.0,0.00040993470218033556,0.600122980410654
IND600076AAB,2,2,0.0,0.00039635616599359154,0.6001189068497981
IND722202AAA,1,2,0.0,0.0003881882211438952,0.6001164564663432
IND302004AAA,1,2,6.217854606076965e-06,0.00037680779554368074,0.6001155294805055
IND500055AAA,1,2,0.0,0.00038391373012340026,0.600115174119037
IND125033AAA,2,2,0.0,0.0003837837249466224,0.6001151351174839
IND000000AFJ,1,2,7.3151230659729e-07,0.0003794638422506615,0.6001141317575979
IND470113AAA,2,2,1.2801465365452576e-06,0.0003482664442585545,0.6001049919918922
IND342601AAA,1,2,0.0,0.00034883629902727385,0.6001046508897082
IND676509AAA,1,2,8.77814767916748e-06,0.0003363797945897919,0.6001044251974486
IND533401AAA,1,2,1.828780766493225e-07,0.00034728624927111236,0.6001042590260119
IND431203AAA,1,2,0.0,0.0003398698042390113,0.6001019609412717
IND203135AAA,1,2,5.1205861461810305e-06,0.0003100915529268941,0.6000950757003365
IND811201AAB,2,2,1.828780766493225e-07,0.00031664126605877635,0.6000950655310483
IND736135AAA,1,2,1.46302461319458e-06,0.0003100915529268941,0.6000936126757234
IND733140AAA,1,2,3.65756153298645e-07,0.0003112525621994388,0.6000935220711211
IND721501AAC,1,2,0.0,0.00030291040229107007,0.6000908731206873
IND504201AAA,1,2,1.828780766493225e-07,0.00030214733509945313,0.6000907173517604
IND811213AAA,2,2,1.828780766493225e-07,0.0002858040561565193,0.6000858143680776
IND391110AAD,1,2,0.0,0.0002696020506936809,0.600080880615208
IND370110AAA,1,2,0.0,0.0002537512101713751,0.6000761253630514
IND132103AAB,1,2,0.0,0.000251828473884507,0.6000755485421654
IND173220AAA,1,2,0.0,0.0002508542997579796,0.6000752562899274
IND152116AAA,1,2,0.0,0.0002470267875422082,0.6000741080362626
IND382421AAA,1,2,0.0,0.0002413814432072671,0.6000724144329621
IND686513AAA,1,2,0.0,0.0002367394156017265,0.6000710218246805
IND422605AAA,1,2,5.486342299479675e-07,0.00023384198171726443,0.6000703720482071
IND686507AAA,1,2,0.0,0.00023111545958280562,0.6000693346378748
IND465333A1B,1,2,0.0,0.0002248755633573441,0.6000674626690072
IND361305AAC,1,2,1.097268459895935e-06,0.00022298788209164247,0.6000673352720114
IND177101AAA,1,2,7.3151230659729e-07,0.00022298788209164247,0.6000671889695501
IND485771AAA,1,2,0.0,0.00022365670537414622,0.6000670970116122
IND274402AAA,1,2,2.7431711497398377e-06,0.00020233719084916836,0.6000617984257146
IND752050AAA,2,2,3.65756153298645e-07,0.00018332878966231667,0.60005514493936
IND531116AAA,1,2,0.0,0.00017424990462659652,0.6000522749713879
IND673027AAB,1,2,7.3151230659729e-07,0.000168285257633123,0.6000507781822125
IND142026AAA,1,2,0.0,0.0001592260822466929,0.600047767824674
IND345001AAA,1,2,0.0,0.00015619720202742128,0.6000468591606082
IND571213AAA,1,2,1.46302461319458e-06,0.00014732210703645183,0.6000447818419562
IND636016AAA,1,2,7.3151230659729e-07,0.00014794327077737696,0.6000446755861558
IND752055AAA,1,2,0.0,0.00014571889280924028,0.6000437156678428
IND841424AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND803213AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND505001AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND451666AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND571105AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND781014AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND201306AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND507111AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND506001AAC,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND000000AFG,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND321408AAB,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND530012AAC,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND160102AAD,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND144001AAC,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND301019AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND811307AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND400064AAB,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND400016AAB,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND695582AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND813102AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND363641AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND122004AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND226004AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND148028AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND281401AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND636005AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND243001AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND625532AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND742149AAA,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND174101AAB,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND441206AAB,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND000000AEM,0,2,0.0,0.00012052430725825088,0.6000361572921774
IND244221AAA,1,1,0.007539697344098268,0.00041606094480887675,0.30314069722108195
IND244235AAA,1,1,0.007123101085491111,0.0002739487605368156,0.3029314250623575
IND785675AAA,1,1,0.006769049129098023,0.0003996286133066107,0.3028275082356312
IND464668AAA,1,1,0.006371106434309097,0.0007561845941128163,0.30277529795195746
IND487551AAA,2,1,0.0063703749220025,0.0007480476926853817,0.3027725642766066
IND341306AAA,1,1,0.00518532498531489,0.0007922156118034167,0.30231179467766695
IND341303AAA,2,1,0.005184593473008293,0.0007892921518571485,0.30231062503476047
IND232101AAB,2,1,0.004437353651819161,0.00027862445395020256,0.3018585287969127
IND756045AAB,1,1,0.004397486231109609,0.0002660858774796882,0.30183882025568776
IND502220AAC,1,1,0.00400283534170037,0.0005604565800353253,0.30176927111069074
IND502286AAB,1,1,0.004002103829393773,0.0005187625287269595,0.3017564702903756
IND784176AAA,1,1,0.004021123149365303,0.00048782483760570716,0.30175479671102784
IND585401AAA,1,1,0.004001372317087176,0.0004671876039757894,0.3017407052080276
IND585330AAE,1,1,0.004000640804780579,0.0004088678241059084,0.30172291666914397
IND332404AAA,2,1,0.003796365993163286,0.0006810737522407218,0.3017228685229375
IND794101AAA,1,1,0.003613305038437314,0.000735218654124786,0.30166588761161234
IND783129AAA,1,1,0.0036125735261307167,0.0007209122640402775,0.3016613030896644
IND783348AAA,1,1,0.0036118420138241195,0.000706902259729751,0.3016568074834486
IND783301AAA,2,1,0.0036111105015175222,0.0006885412055705873,0.30165100656227817
IND506167AAB,1,1,0.0035979432799987704,0.0005525730814787268,0.3016049492364431
IND506143AAA,1,1,0.003597211767692173,0.0005082360119440723,0.3015913555106601
IND305624AAA,3,1,0.0028115675504066843,0.0013957525611347796,0.3015433527885031
IND244001AAA,1,1,0.0035880678638597076,0.00030197012160403114,0.30152581818202506
IND783370AAC,1,1,0.0032069499521225195,0.0005476764955445266,0.30144708292951233
IND431517AAB,1,1,0.0032076814644291167,0.0005259155886474213,0.30144084726236586
IND000000AAS,1,1,0.0032062184398159222,0.0005020901650537391,0.30143311442544246
IND431515AAA,1,1,0.0032069499521225195,0.0004767145297816547,0.3014257943397835
IND000000AET,1,1,0.003205486927509325,0.0004487487963004913,0.30141681940989384
IND431514AAA,1,1,0.0032062184398159222,0.0004188177274103876,0.30140813269414946
IND781335AAA,1,1,0.0032047554152027273,0.00038586161860969264,0.301397660651664
IND723101AAA,1,1,0.0028082757450269965,0.0008920259122135712,0.30139091807167484
IND431708AAA,1,1,0.003205486927509325,0.0003507564158009893,0.301387421695744
IND723202AAA,1,1,0.0028090072573335938,0.0008788769671335396,0.30138726599307347
IND781354AAA,1,1,0.00320402390289613,0.0003120789437554692,0.30137523324428506
IND516390AAA,1,1,0.0028090072573335938,0.000739533879677821,0.3013454630668368
IND516269AAA,1,1,0.0028082757450269965,0.0007276844908348523,0.30134161564526124
IND515591AAA,2,1,0.002807544232720399,0.0007146907287724395,0.3013374249117199
IND487001AAA,1,1,0.002983290064380398,0.00037792023607997795,0.3013066920965761
IND487001AAB,1,1,0.002983290064380398,0.0003605697484033522,0.30130148695027315
IND611001AAA,1,1,0.0028079099888736977,0.0005842587180077943,0.3012984416109518
IND125104AAA,1,1,0.002805715451953905,0.0005630405956796302,0.3012911983594854
IND609602AAA,1,1,0.0028071784765671005,0.0005438764887028852,0.3012860343372377
IND335001AAA,1,1,0.002804983939647308,0.0005214912101554204,0.30127844093890555
IND609110AAA,1,1,0.0028064469642605032,0.0004987179054460935,0.301272194157338
IND608001AAA,1,1,0.002805715451953906,0.0004448693321571981,0.30125574698042873
IND607001AAA,1,1,0.0028049839396473084,0.0003803512340410685,0.30123609894607123
IND175101AAA,1,1,0.002412893343311161,0.000757083617915176,0.301192282422699
IND175001AAA,1,1,0.0024121618310045637,0.0007483755532855322,0.30118937739838747
IND508001AAA,2,1,0.0025380672908417333,0.0005713442512355673,0.3011866301917073
IND175018AAA,1,1,0.0024114303186979665,0.0007381749398284563,0.3011860246094277
IND174001AAA,2,1,0.0024106988063913692,0.0007262109032906338,0.3011821427935437
IND207247AAB,2,1,0.0024106988063913692,0.0007232343126337758,0.3011812498163467
IND791102AAA,2,1,0.0024205742225304324,0.0006125461371820945,0.3011519935301668
IND242001AAA,1,1,0.0024085042694715775,0.0005914601357281766,0.3011408397485071
IND241124AAB,1,1,0.00240777275716498,0.0005535520573405972,0.30112917472006817
IND577522AAA,1,1,0.0024070412448583827,0.0005338091126442046,0.3011229592317366
IND209625AAA,2,1,0.0024070412448583827,0.000509172111659633,0.30111556813144125
IND577535AAC,1,1,0.0024063097325517854,0.00048579116647622426,0.3011082612429636
IND423701AAB,3,1,0.0020087327939161586,0.0009333960134279208,0.3010835119215948
IND721102AAA,1,1,0.0024030179271720977,0.0003684826302116974,0.30107175195993235
IND311001AAA,2,1,0.0020069040131496653,0.0008757755957474709,0.3010654942839841
IND313324AAA,1,1,0.0020076355254562625,0.0008643639051909396,0.30106236338173975
IND416404AAA,2,1,0.002010195818529353,0.0007604138794731667,0.3010322024912537
IND573142AAA,3,1,0.002009830062376054,0.0006806484176096848,0.3010081265502333
IND363310AAB,2,1,0.0020120245992958463,0.0006485928775073107,0.3009993877029705
IND754142AAA,2,1,0.0016078640499008435,0.0011317042941570642,0.30098265690820747
IND444203AAA,2,1,0.0016085955622074407,0.0010997913597670013,0.30097337563281307
IND754211AAA,1,1,0.0016085955622074407,0.0010804582709474462,0.3009675757061672
IND756032AAA,1,1,0.0022011205305512457,0.00026499373405898687,0.30095994633243817
IND754202AAA,1,1,0.0016093270745140384,0.0010421685435662922,0.3009563813928755
IND756029AAA,1,1,0.0022011205305512457,0.0002449477370387891,0.30095393253333214
IND125051AAA,3,1,0.001607132537594246,0.001022838274207296,0.30094970449729985
IND246701AAA,1,1,0.0020069040131496653,0.0004779044620173932,0.3009461329438651
IND591237AAB,1,1,0.0020065382569963664,0.0004649496757467906,0.3009421002055226
IND125111AAA,1,1,0.0016078640499008437,0.0009892872060826687,0.30093993178178513
IND125121AAA,1,1,0.001608595562207441,0.0009608056813528184,0.3009316799292888
IND246725AAB,1,1,0.002006172500843068,0.00042057831451167713,0.3009286424946907
IND764001AAC,2,1,0.0016067667814409475,0.0008888759767755444,0.30090936950560904
IND343001AAA,1,1,0.0020134876239090408,0.00034089416949391517,0.3009076633004118
IND335701AAA,2,1,0.0016078640499008429,0.0008769152382915062,0.3009062201914478
IND764059AAA,1,1,0.001607498293747545,0.0008763354823980502,0.30090589996221845
IND335051AAA,1,1,0.00160859556220744,0.0008657740614021742,0.3009031704433036
IND341510AAB,2,1,0.0016085955622074407,0.0008416783374889691,0.30089594172612966
IND341512AAA,1,1,0.0016064010252876489,0.0007819085800955176,0.3008771329841437
IND305802AAA,1,1,0.0016056695129810516,0.0007783816345555259,0.30087578229555906
IND742137AAA,1,1,0.0016078640499008435,0.0007542561504299968,0.3008694224650893
IND742147AAA,1,1,0.001607132537594246,0.0007451638585860889,0.3008664021726135
IND731224AAA,1,1,0.0016064010252876489,0.000734457822478144,0.3008628977568585
IND731237AAB,2,1,0.0016056695129810516,0.00072228262423999,0.3008589525924644
IND843320AAA,2,1,0.0012062637935789313,0.0012333644561364238,0.3008525148542725
IND670643AAA,1,1,0.0016235915644926852,0.0006766010777495208,0.3008524169491219
IND210431AAA,1,1,0.001608595562207441,0.0006823933358740334,0.3008481562256452
IND285205AAB,1,1,0.0016078640499008437,0.0006598069310371026,0.3008410876992715
IND606201AAC,1,1,0.0016085955622074407,0.000650180338625233,0.30083849232647053
IND285001AAD,1,1,0.001607132537594246,0.0006350690329558006,0.3008333737249244
IND461001AAA,1,1,0.0016107900991272326,0.0006295910988831759,0.30083319336931585
IND847223AAA,1,1,0.001206995305885529,0.001167837707710759,0.30083314943466744
IND606105AAA,1,1,0.0016078640499008435,0.0006203942046557975,0.30082926388135706
IND342301AAA,4,1,0.0016085955622074407,0.0006166505006890452,0.3008284333750897
IND484446AAA,2,1,0.0016085955622074407,0.0006112589863240173,0.30082681592078014
IND209111AAA,1,1,0.0016064010252876489,0.0006043894765925455,0.3008238772530928
IND502313AAA,1,1,0.0016085955622074403,0.0005933131784428267,0.30082143217841584
IND606003AAA,1,1,0.001607132537594246,0.0005898201468215098,0.3008197990590841
IND110024AAA,3,1,0.00040269752478180816,0.0021837383137228356,0.3008162005040296
IND209101AAA,1,1,0.0016056695129810516,0.0005695233551222889,0.3008131248117291
IND123001AAA,2,1,0.0016078640499008435,0.000562664394751433,0.30081194493838576
IND502110AAA,1,1,0.001607864049900843,0.0005564671062778657,0.3008100857518437
IND607801AAA,1,1,0.0016064010252876489,0.000550545933533009,0.30080772419017493
IND754103AAA,1,1,0.0012037035005058407,0.0010684400709782833,0.3008020134214958
IND535558AAA,1,1,0.001607132537594246,0.000529585630733335,0.3008017287042577
IND415605AAA,1,1,0.001607132537594246,0.0005259562302318977,0.30080063988410727
IND503122AAA,1,1,0.001607132537594246,0.0005125099154289576,0.3007966059896664
IND465683AAA,1,1,0.0016064010252876489,0.0005111945479148154,0.30079591877448947
IND607106AAA,1,1,0.0016056695129810516,0.0005069437508442932,0.3007943509304457
IND712410AAC,1,1,0.001605303756827753,0.0005064650178769587,0.3007940610080942
IND535591AAA,1,1,0.0016064010252876489,0.00048106964904666845,0.30078688130482906
IND415124AAA,1,1,0.0016064010252876489,0.0004766420960545078,0.3007855530389314
IND787059AAB,1,1,0.0016151791729668164,0.00045820805576343655,0.30078353408591574
IND503187AAA,1,1,0.0016064010252876489,0.0004610150756297269,0.300780864932804
IND465669AAB,1,1,0.0016056695129810516,0.00045953128059712616,0.3007801271893715
IND732103AAA,2,1,0.0016115216114338299,0.0004513436972759025,0.3007800117537563
IND365560AAB,2,1,0.00040342903708840544,0.0020447847794820696,0.30077480704868
IND515761AAA,2,1,0.0012069953058855285,0.0009650987472032579,0.3007723277465152
IND532127AAA,1,1,0.0016056695129810516,0.00042398769147890405,0.30076946411263605
IND711303AAA,1,1,0.001616642197580011,0.0004048097175903069,0.3007680997943091
IND343029AAB,1,1,0.001612253123740427,0.0004103513455289544,0.30076800665315484
IND415409AAB,1,1,0.0016056695129810516,0.00041861906784090483,0.3007678535255447
IND503185AAA,1,1,0.0016056695129810516,0.0004003154133487593,0.300762362429197
IND816109AAA,2,1,0.0012073610620388275,0.0009096673329641647,0.3007558446247048
IND523316AAB,2,1,0.001205532281272334,0.0008983901948242519,0.30075172997095617
IND522647AAA,1,1,0.0012062637935789313,0.0008834489412713926,0.300747540199813
IND523201AAA,1,1,0.0012069953058855285,0.000870399316036944,0.30074391791716526
IND274301AAB,3,1,0.0012219913081707734,0.0008221706920282447,0.3007354477308768
IND741126AAB,2,1,0.0012062637935789313,0.0008252492708950779,0.3007300802987001
IND685514AAA,3,1,5.486342299479675e-06,0.0024244041619876804,0.3007295157855161
IND562101AAA,2,1,0.0008075895864834082,0.0013386908928392574,0.3007246431024451
IND331304AAA,1,1,0.0012069953058855285,0.000782926174040619,0.3007176759745664
IND331023AAA,1,1,0.0012062637935789313,0.0007791311862206867,0.3007162448732978
IND333031AAA,2,1,0.001205532281272334,0.0007745826107849235,0.3007145876957444
IND481661AAA,2,1,0.0012066295497322299,0.0007608896975543559,0.30071091872915917
IND586101AAB,2,1,0.001405235140973394,0.0004929465317254055,0.300709978015907
IND342902AAA,2,1,0.0014015775794404078,0.0004710790805919275,0.30070195475595374
IND486661AAA,1,1,0.0012355852452017061,0.0006819312685457572,0.3006988134786444
IND486771AAA,3,1,0.0012348537328951087,0.0006599633028856063,0.3006919304840237
IND342902A1B,2,1,0.0014015775794404078,0.0004287113950106617,0.30068924445027934
IND673506AAA,1,1,0.0012190652589443838,0.0006529562701138107,0.3006835129846119
IND275503AAA,2,1,0.0012201625274042796,0.0006458989581112886,0.3006818346983951
IND461111AAA,1,1,0.0012091898428053204,0.0006557708459655451,0.30068040719091177
IND582101AAB,2,1,0.0012069953058855285,0.0006510294681213895,0.3006781069627906
IND516227AAA,1,1,0.0012069953058855285,0.0006499200771561964,0.30067777414550106
IND732123AAC,3,1,0.00040598933016149595,0.0017068721502086198,0.30067445737712717
IND124141AAA,1,1,0.001206995305885529,0.0006323627507641236,0.30067250694758346
IND731301AAA,2,1,0.0012069953058855285,0.0006223507214698533,0.30066950333879516
IND516001AAA,1,1,0.0012062637935789313,0.0006227123955199098,0.30066931923608753
IND691551AAA,2,1,0.0012190652589443838,0.0006008966637463844,0.30066789510270164
IND248001AAA,3,1,0.0012082754524220737,0.0006012575682477257,0.3006636874514431
IND127201AAA,1,1,0.0012062637935789315,0.0006018830652141618,0.3006630704369958
IND516360AAB,1,1,0.001205532281272334,0.0005911741726812443,0.3006595651643133
IND221706AAA,1,1,0.001222357064324072,0.0005641175369200515,0.3006581780868056
IND246174AAA,2,1,0.0008057608057169149,0.0011194433081733314,0.3006581373147387
IND243503AAB,3,1,0.00040269752478180816,0.0016564964104527468,0.3006580279330485
IND576201AAA,2,1,0.0011587627264960235,0.0006455073555066262,0.3006571572972504
IND385340AAB,2,1,0.0012069953058855285,0.0005704672290043567,0.3006539382910555
IND127021AAA,2,1,0.001205532281272334,0.0005660643667359854,0.30065203222252973
IND515411AAA,1,1,0.0012048007689657366,0.0005537976027594633,0.3006480595884141
IND679531AAA,1,1,0.0012062637935789313,0.0005476762047595067,0.30064680837885943
IND400072AAJ,2,1,0.00040269752478180816,0.0016152036589590097,0.3006456401076004
IND431107AAB,1,1,0.0012069953058855285,0.0005340531810591397,0.30064301407667193
IND508377AAB,1,1,0.0012069953058855283,0.0005336725624899392,0.30064289989110116
IND571301AAA,1,1,0.001215773453564696,0.0005116280485764328,0.3006397977959988
IND327001AAB,1,1,0.0012037035005058407,0.0005203044425684432,0.30063757273297287
IND131301AAA,2,1,0.0012069953058855285,0.0005126436626719258,0.30063659122115577
IND506314AAA,1,1,0.0012069953058855283,0.0005100111661028194,0.30063580147218505
IND679303AAA,1,1,0.001205532281272334,0.0005020068472534934,0.300632814966685
IND591123AAC,1,1,0.0012048007689657366,0.0004968435876045674,0.30063097338386763
IND414502AAA,1,1,0.0012062637935789313,0.0004861272075714612,0.300628343679703
IND508248AAB,2,1,0.001206263793578931,0.00048584782579926125,0.30062825986517133
IND307001AAA,1,1,0.0012102871112652162,0.00046938812393195877,0.30062493128168566
IND571426AAA,2,1,0.001205532281272334,0.00046813398462751236,0.30062265310789715
IND301705AAA,2,1,0.0012040692566591394,0.00046492989597214044,0.3006211066714553
IND507123AAA,1,1,0.001206263793578931,0.0004577664835614082,0.3006198354625
IND713148AAA,1,1,0.0012048007689657366,0.0004493043328849098,0.30061671160745174
IND680012AAA,1,1,0.0012048007689657366,0.0004482989577660931,0.3006164099949161
IND506343AAA,1,1,0.0012080925743454245,0.0004282132007687175,0.30061170098996876
